source,event_time_raw,event_time_utc,event_time_epoch_ms,incident_type,location
police,09/05/2026 19:34,2026-09-05T23:34:00Z,1788651240000,ASSIST,US-131 SB AT WEALTHY
police,09/05/2026 19:40,2026-09-05T23:40:00Z,1788651600000,DISO,1000 WEALTHY ST SE
police,09/05/2026 19:42,2026-09-05T23:42:00Z,1788651720000,STOP,BURTON ST SE / LAFAYETTE AVE SE
police,09/05/2026 19:45,2026-09-05T23:45:00Z,1788651900000,DOM,2500 NORMANDY DR SE
police,09/05/2026 19:54,2026-09-05T23:54:00Z,1788652440000,STOP,S DIVISION AVE / HIGHLAND ST SE
fire,09/05/2026 19:55,2026-09-05T23:55:00Z,1788652500000,FIREALARM,600 PARIS AVE SE
police,09/05/2026 19:57,2026-09-05T23:57:00Z,1788652620000,WELFARE,500 CLANCY AVE NE
police,09/05/2026 19:59,2026-09-05T23:59:00Z,1788652740000,DOM,900 GRIGGS ST SE
fire,09/05/2026 20:00,2026-09-06T00:00:00Z,1788652800000,FIREVEH,HALL OVER US-131
fire,09/05/2026 20:06,2026-09-06T00:06:00Z,1788653160000,MED1,MICHIGAN ST NW / MONROE AVE NW
fire,09/05/2026 20:08,2026-09-06T00:08:00Z,1788653280000,MED1,300 MONROE AVE NW
police,09/05/2026 20:08,2026-09-06T00:08:00Z,1788653280000,STOP,500 LEONARD ST NE
police,09/05/2026 20:08,2026-09-06T00:08:00Z,1788653280000,TRES,600 CESAR E CHAVEZ AVE SW
police,09/05/2026 20:09,2026-09-06T00:09:00Z,1788653340000,STOP,UNION AVE SE / (NO)WEALTHY ST SE
fire,09/05/2026 20:13,2026-09-06T00:13:00Z,1788653580000,MED1,1100 LEONARD ST NW
police,09/05/2026 20:13,2026-09-06T00:13:00Z,1788653580000,ASLT,600 MONROE AVE NW
fire,09/05/2026 20:14,2026-09-06T00:14:00Z,1788653640000,CARBON,1300 ATLANTIC ST NW
police,09/05/2026 20:16,2026-09-06T00:16:00Z,1788653760000,FIGHT,500 RUMSEY ST SW
police,09/05/2026 20:25,2026-09-06T00:25:00Z,1788654300000,STOP,CESAR E CHAVEZ AVE SW / CURVE ST SW
fire,09/05/2026 20:29,2026-09-06T00:29:00Z,1788654540000,FIREOTHER,1700 EDGEWOOD AVE SE
fire,09/05/2026 20:30,2026-09-06T00:30:00Z,1788654600000,MED1,1000 EDISON AVE NW
police,09/05/2026 20:30,2026-09-06T00:30:00Z,1788654600000,DOM,100 GARDEN ST SE
police,09/05/2026 20:33,2026-09-06T00:33:00Z,1788654780000,ASLT,100 MONROE CENTER ST NW
police,09/05/2026 20:42,2026-09-06T00:42:00Z,1788655320000,DISO,1500 MCDONALD ST NW
police,09/05/2026 20:47,2026-09-06T00:47:00Z,1788655620000,INJV,1100 DICK AVE NW
fire,09/05/2026 20:58,2026-09-06T00:58:00Z,1788656280000,MED1,1600 MARTIN LUTHER KING JR ST SE
fire,09/05/2026 20:58,2026-09-06T00:58:00Z,1788656280000,MED1,600 SHELDON AVE SE
police,09/05/2026 20:58,2026-09-06T00:58:00Z,1788656280000,TRES,400 SEWARD AVE NW
police,09/05/2026 20:59,2026-09-06T00:59:00Z,1788656340000,DOMA,1100 DICKINSON ST SE
police,09/05/2026 20:59,2026-09-06T00:59:00Z,1788656340000,TRES,700 STOCKING AVE NW
police,09/05/2026 21:11,2026-09-06T01:11:00Z,1788657060000,WELFARE,2300 VALLEYWOOD DR SE
police,09/05/2026 21:11,2026-09-06T01:11:00Z,1788657060000,STOP,LEONARD ST NE / PLAINFIELD AVE NE
police,09/05/2026 21:16,2026-09-06T01:16:00Z,1788657360000,STOP,LEONARD ST NE / N TAYLOR AVE
police,09/05/2026 21:18,2026-09-06T01:18:00Z,1788657480000,OBSCENE,500 LAFAYETTE AVE NE
police,09/05/2026 21:22,2026-09-06T01:22:00Z,1788657720000,STOP,BRIDGE ST NW / MOUNT VERNON AVE NW
police,09/05/2026 21:23,2026-09-06T01:23:00Z,1788657780000,SUSPICIOUS,DOLBEE AVE SE / THOMAS ST SE
police,09/05/2026 21:26,2026-09-06T01:26:00Z,1788657960000,MDOP,900 33RD ST SE
police,09/05/2026 21:34,2026-09-06T01:34:00Z,1788658440000,STOP,800 MARTIN LUTHER KING JR ST SE
police,09/05/2026 21:38,2026-09-06T01:38:00Z,1788658680000,STOP,3600 28TH ST SE
police,09/05/2026 21:38,2026-09-06T01:38:00Z,1788658680000,STOP,LEONARD ST NW / MONROE AVE NW
police,09/05/2026 21:46,2026-09-06T01:46:00Z,1788659160000,WELFARE,400 28TH ST SE
police,09/05/2026 21:48,2026-09-06T01:48:00Z,1788659280000,STOP,MONROE AVE NW / LYON ST NW
fire,09/05/2026 21:49,2026-09-06T01:49:00Z,1788659340000,MED1,E FULTON ST / LAFAYETTE AVE SE
police,09/05/2026 21:49,2026-09-06T01:49:00Z,1788659340000,PI,E FULTON ST / LAFAYETTE AVE SE
police,09/05/2026 21:57,2026-09-06T01:57:00Z,1788659820000,STOP,WEALTHY ST SE / LA GRAVE AVE SE
fire,09/05/2026 21:58,2026-09-06T01:58:00Z,1788659880000,MED2,400 28TH ST SE
police,09/05/2026 21:59,2026-09-06T01:59:00Z,1788659940000,STOP,S DIVISION AVE / WESTON ST SE
police,09/05/2026 22:01,2026-09-06T02:01:00Z,1788660060000,STOP,2000 MONROE AVE NE
police,09/05/2026 22:01,2026-09-06T02:01:00Z,1788660060000,STOP,800 MARTIN LUTHER KING JR ST SE
police,09/05/2026 22:02,2026-09-06T02:02:00Z,1788660120000,STOP,N DIVISION AVE / MICHIGAN ST NW
police,09/05/2026 22:13,2026-09-06T02:13:00Z,1788660780000,PI,COLLEGE AVE NE / HASTINGS ST NE
police,09/05/2026 22:15,2026-09-06T02:15:00Z,1788660900000,SUSPICIOUS,2100 RADCLIFF AVE SE
fire,09/05/2026 22:17,2026-09-06T02:17:00Z,1788661020000,MED1,400 SEWARD AVE NW
police,09/05/2026 22:17,2026-09-06T02:17:00Z,1788661020000,STOP,FULLER AVE NE / MALTA ST NE
police,09/05/2026 22:18,2026-09-06T02:18:00Z,1788661080000,STOP,LEONARD ST NE / PLAINFIELD AVE NE
police,09/05/2026 22:27,2026-09-06T02:27:00Z,1788661620000,STOP,W FULTON ST / OTTAWA AVE NW
police,09/05/2026 22:30,2026-09-06T02:30:00Z,1788661800000,DOM,800 THOMAS ST SE
police,09/05/2026 22:36,2026-09-06T02:36:00Z,1788662160000,WELFARE,600 BROADWAY AVE NW
police,09/05/2026 22:38,2026-09-06T02:38:00Z,1788662280000,STOP,EAST PARIS AVE SE / 28TH ST SE
police,09/05/2026 22:38,2026-09-06T02:38:00Z,1788662280000,ASSIST,US-131 SB NO LEONARD
police,09/05/2026 22:39,2026-09-06T02:39:00Z,1788662340000,STOP,LAKE EASTBROOK BLVD SE / 28TH ST SE
police,09/05/2026 22:44,2026-09-06T02:44:00Z,1788662640000,STOP,WEALTHY ST SE / LAFAYETTE AVE SE
fire,09/05/2026 22:54,2026-09-06T02:54:00Z,1788663240000,MED0,BURTON ST SW / CLYDE PARK AVE SW
police,09/05/2026 22:54,2026-09-06T02:54:00Z,1788663240000,PI,BURTON ST SW / CLYDE PARK AVE SW
police,09/05/2026 22:56,2026-09-06T02:56:00Z,1788663360000,ASSIST,1500 QUARRY AVE NW
police,09/05/2026 22:58,2026-09-06T02:58:00Z,1788663480000,STOP,FULLER AVE NE / EDMONTON ST NE
police,09/05/2026 23:04,2026-09-06T03:04:00Z,1788663840000,DOM,300 ROSEMARY ST SE
police,09/05/2026 23:04,2026-09-06T03:04:00Z,1788663840000,FIGHT,500 CEDAR ST NE
police,09/05/2026 23:05,2026-09-06T03:05:00Z,1788663900000,STOP,COLLEGE AVE NE / LYON ST NE
police,09/05/2026 23:06,2026-09-06T03:06:00Z,1788663960000,STOP,S DIVISION AVE / GOODRICH ST SE
fire,09/05/2026 23:15,2026-09-06T03:15:00Z,1788664500000,MED1,2300 TIMBERBROOK DR SE
police,09/05/2026 23:18,2026-09-06T03:18:00Z,1788664680000,911U,1300 ALPINE AVE NW
fire,09/05/2026 23:19,2026-09-06T03:19:00Z,1788664740000,MED1,700 DELAWARE ST SE
police,09/05/2026 23:22,2026-09-06T03:22:00Z,1788664920000,DISO,0 COLLEGE AVE SE
police,09/05/2026 23:28,2026-09-06T03:28:00Z,1788665280000,STOP,2200 S DIVISION AVE
police,09/05/2026 23:33,2026-09-06T03:33:00Z,1788665580000,DISO,100 SHELDON AVE SE
police,09/05/2026 23:33,2026-09-06T03:33:00Z,1788665580000,STOP,S DIVISION AVE / MCCONNELL ST SW
police,09/05/2026 23:34,2026-09-06T03:34:00Z,1788665640000,DISO,2800 LAKE MICHIGAN DR NW
police,09/05/2026 23:37,2026-09-06T03:37:00Z,1788665820000,NOISE,600 OAKDALE ST SE
police,09/05/2026 23:38,2026-09-06T03:38:00Z,1788665880000,WELFARE,100 SHELDON AVE SE
police,09/05/2026 23:41,2026-09-06T03:41:00Z,1788666060000,NOISE,1100 SIBLEY ST NW
police,09/05/2026 23:41,2026-09-06T03:41:00Z,1788666060000,STOP,FULLER AVE NE / COLDBROOK ST NE
police,09/05/2026 23:46,2026-09-06T03:46:00Z,1788666360000,STOP,800 FAIRVIEW AVE NE
police,09/05/2026 23:52,2026-09-06T03:52:00Z,1788666720000,STOP,MONROE AVE NW / MICHIGAN ST NW
police,09/05/2026 23:55,2026-09-06T03:55:00Z,1788666900000,NOISE,1900 DAWSON AVE NE
police,09/05/2026 23:59,2026-09-06T03:59:00Z,1788667140000,FRWKS,400 CHERRY ST SE
police,09/05/2026 23:59,2026-09-06T03:59:00Z,1788667140000,STOP,FULLER TO I-196 WB RAMP
police,09/06/2026 00:01,2026-09-06T04:01:00Z,1788667260000,NOISE,900 CESAR E CHAVEZ AVE SW
police,09/06/2026 00:02,2026-09-06T04:02:00Z,1788667320000,STOP,E FULTON ST / RANSOM AVE NE
police,09/06/2026 00:06,2026-09-06T04:06:00Z,1788667560000,STOP,BUCHANAN AVE SW / ELM ST SW
police,09/06/2026 00:09,2026-09-06T04:09:00Z,1788667740000,STOP,W FULTON ST / IONIA AVE NW
police,09/06/2026 00:17,2026-09-06T04:17:00Z,1788668220000,STOP,MARKET AVE SW / CHERRY ST SW
police,09/06/2026 00:18,2026-09-06T04:18:00Z,1788668280000,STOP,LEONARD ST NE / HOUSEMAN AVE NE
police,09/06/2026 00:24,2026-09-06T04:24:00Z,1788668640000,BROADCAST,1300 COLLEGE AVE NE
police,09/06/2026 00:28,2026-09-06T04:28:00Z,1788668880000,DISO,100 W FULTON ST
police,09/06/2026 00:30,2026-09-06T04:30:00Z,1788669000000,NOISE,100 S DIVISION AVE
police,09/06/2026 00:37,2026-09-06T04:37:00Z,1788669420000,STOP,WEALTHY ST SW / FRONT AVE SW
police,09/06/2026 00:45,2026-09-06T04:45:00Z,1788669900000,STOP,CLANCY AVE NE / LEONARD ST NE
police,09/06/2026 00:49,2026-09-06T04:49:00Z,1788670140000,NOISE,BARTH AVE SE / WEALTHY ST SE
police,09/06/2026 00:59,2026-09-06T04:59:00Z,1788670740000,OBSCENE,400 STOCKING AVE NW
fire,09/06/2026 01:01,2026-09-06T05:01:00Z,1788670860000,FIREALARM,4100 KALAMAZOO AVE SE
police,09/06/2026 01:01,2026-09-06T05:01:00Z,1788670860000,STOP,OTTAWA AVE NW / PEARL ST NW
police,09/06/2026 01:03,2026-09-06T05:03:00Z,1788670980000,SUSPICIOUS,2600 EAST BELTLINE AVE SE
fire,09/06/2026 01:04,2026-09-06T05:04:00Z,1788671040000,MED1,1400 LAFAYETTE AVE NE
police,09/06/2026 01:05,2026-09-06T05:05:00Z,1788671100000,LARC,400 S DIVISION AVE
police,09/06/2026 01:06,2026-09-06T05:06:00Z,1788671160000,WELFARE,MARKET AVE SW / FRONTAGE RD SW
police,09/06/2026 01:10,2026-09-06T05:10:00Z,1788671400000,NOISE,500 MAYNARD AVE NW
fire,09/06/2026 01:11,2026-09-06T05:11:00Z,1788671460000,MED2,N DIVISION AVE / FOUNTAIN ST NW
police,09/06/2026 01:19,2026-09-06T05:19:00Z,1788671940000,STOP,ELM ST SW / BUCHANAN AVE SW
police,09/06/2026 01:22,2026-09-06T05:22:00Z,1788672120000,ASSIST,N DIVISION AVE / FOUNTAIN ST NE
police,09/06/2026 01:24,2026-09-06T05:24:00Z,1788672240000,BROADCAST,FRONT AVE SW / BUTTERWORTH ST SW
police,09/06/2026 01:26,2026-09-06T05:26:00Z,1788672360000,SUSPICIOUS,200 CHARLES AVE SE
police,09/06/2026 01:28,2026-09-06T05:28:00Z,1788672480000,STOP,W FULTON ST / DELONEY AVE NW
police,09/06/2026 01:29,2026-09-06T05:29:00Z,1788672540000,WELFARE,BURTON ST SW / S DIVISION AVE
police,09/06/2026 01:31,2026-09-06T05:31:00Z,1788672660000,STOP,BUFFALO AVE NE / QUIMBY ST NE
police,09/06/2026 01:31,2026-09-06T05:31:00Z,1788672660000,RECOVERY,BUFFALO AVE NE / QUIMBY ST NE
police,09/06/2026 01:34,2026-09-06T05:34:00Z,1788672840000,STOP,LOUIS ST NW / OTTAWA AVE NW
police,09/06/2026 01:40,2026-09-06T05:40:00Z,1788673200000,MDOP,600 BRIDGE ST NW
police,09/06/2026 01:43,2026-09-06T05:43:00Z,1788673380000,WELFARE,1400 E FULTON ST
police,09/06/2026 01:44,2026-09-06T05:44:00Z,1788673440000,STOP,N TAYLOR AVE / LEONARD ST NE
police,09/06/2026 01:54,2026-09-06T05:54:00Z,1788674040000,SHOTS,KALAMAZOO AVE SE / BOSTON ST SE(AREA)
police,09/06/2026 01:57,2026-09-06T05:57:00Z,1788674220000,STOP,COLLEGE AVE NE / LYDIA ST NE
police,09/06/2026 02:03,2026-09-06T06:03:00Z,1788674580000,PD,800 5TH ST NW
fire,09/06/2026 02:05,2026-09-06T06:05:00Z,1788674700000,MED1,3300 SOFT WATER LAKE DR NE
police,09/06/2026 02:13,2026-09-06T06:13:00Z,1788675180000,STOP,E FULTON ST / JEFFERSON AVE SE
police,09/06/2026 02:15,2026-09-06T06:15:00Z,1788675300000,DOM,100 QUIGLEY BLVD SW
police,09/06/2026 02:17,2026-09-06T06:17:00Z,1788675420000,STOP,MARTIN LUTHER KING JR ST SE / MADISON AVE SE
police,09/06/2026 02:21,2026-09-06T06:21:00Z,1788675660000,SUSPICIOUS,1300 NORTHFIELD DR NE
police,09/06/2026 02:27,2026-09-06T06:27:00Z,1788676020000,SUSPICIOUS,1200 WEALTHY ST SE
police,09/06/2026 02:33,2026-09-06T06:33:00Z,1788676380000,DOM,1300 ALPINE AVE NW
police,09/06/2026 02:42,2026-09-06T06:42:00Z,1788676920000,WELFARE,2700 BIRCHCREST DR SE
police,09/06/2026 02:42,2026-09-06T06:42:00Z,1788676920000,WELFARE,WEALTHY ST SE / PROSPECT AVE SE
police,09/06/2026 02:43,2026-09-06T06:43:00Z,1788676980000,PD,ROSEMARY ST SE / S DIVISION AVE
police,09/06/2026 02:46,2026-09-06T06:46:00Z,1788677160000,STOP,RIVERSIDE PARK TRAIL_RIVERSIDE PARK DR NW
fire,09/06/2026 02:51,2026-09-06T06:51:00Z,1788677460000,MED1,100 OTTAWA AVE SW-RAMP
police,09/06/2026 02:53,2026-09-06T06:53:00Z,1788677580000,DOM,3300 SOFT WATER LAKE DR NE
police,09/06/2026 02:56,2026-09-06T06:56:00Z,1788677760000,DOM,300 MARION AVE SW
police,09/06/2026 02:56,2026-09-06T06:56:00Z,1788677760000,STOP,S DIVISION AVE / STEWART ST SW
police,09/06/2026 03:03,2026-09-06T07:03:00Z,1788678180000,DOMA,200 LANE AVE SW
police,09/06/2026 03:17,2026-09-06T07:17:00Z,1788679020000,ALARM,3200 DEPOSIT DR NE
police,09/06/2026 03:32,2026-09-06T07:32:00Z,1788679920000,SHOTS,4000 POINTE O WOODS ST SE
police,09/06/2026 03:34,2026-09-06T07:34:00Z,1788680040000,PDHR,2100 S DIVISION AVE
fire,09/06/2026 03:35,2026-09-06T07:35:00Z,1788680100000,MED2,1800 EVERGREEN ST SE
fire,09/06/2026 04:02,2026-09-06T08:02:00Z,1788681720000,MED2,600 THOMAS ST SE
police,09/06/2026 04:25,2026-09-06T08:25:00Z,1788683100000,ALARM,400 SEWARD AVE NW
police,09/06/2026 04:35,2026-09-06T08:35:00Z,1788683700000,PDHR,800 E FULTON ST
fire,09/06/2026 04:44,2026-09-06T08:44:00Z,1788684240000,MED1,2500 SINCLAIR AVE NE
fire,09/06/2026 04:54,2026-09-06T08:54:00Z,1788684840000,MED1,2000 32ND ST SE
police,09/06/2026 04:56,2026-09-06T08:56:00Z,1788684960000,MDOP,1000 MERRITT ST SE
police,09/06/2026 05:27,2026-09-06T09:27:00Z,1788686820000,NOISE,600 MARTHA ST SW
police,09/06/2026 06:02,2026-09-06T10:02:00Z,1788688920000,WELFARE,CHERRY UNDER US-131
police,09/06/2026 06:09,2026-09-06T10:09:00Z,1788689340000,SHOTS,1200 CESAR E CHAVEZ AVE SW
fire,09/06/2026 06:18,2026-09-06T10:18:00Z,1788689880000,INVEST,2800 MULFORD DR SE
police,09/06/2026 06:22,2026-09-06T10:22:00Z,1788690120000,DOM,200 QUIMBY ST NE
police,09/06/2026 06:23,2026-09-06T10:23:00Z,1788690180000,ASSIST,I-196 WB TO LAKE MICHIGAN WB RAMP
police,09/06/2026 06:31,2026-09-06T10:31:00Z,1788690660000,SHOTS,1300 PROSPECT AVE SE
police,09/06/2026 06:55,2026-09-06T10:55:00Z,1788692100000,STOP,S DIVISION AVE / BARTLETT ST SW
police,09/06/2026 07:00,2026-09-06T11:00:00Z,1788692400000,DISO,1900 LAFAYETTE AVE NE
police,09/06/2026 07:00,2026-09-06T11:00:00Z,1788692400000,DISO,2000 32ND ST SE
police,09/06/2026 07:39,2026-09-06T11:39:00Z,1788694740000,TRES,400 CARRIER ST NE
police,09/06/2026 08:03,2026-09-06T12:03:00Z,1788696180000,STOP,COIT AVE NE / (NO)MICHIGAN ST NE
police,09/06/2026 08:13,2026-09-06T12:13:00Z,1788696780000,PD,0 RICHARDS AVE NW
fire,09/06/2026 08:21,2026-09-06T12:21:00Z,1788697260000,AOA,1400 FULLER AVE SE
police,09/06/2026 09:04,2026-09-06T13:04:00Z,1788699840000,STOP,BARTLETT ST SW / COMMERCE AVE SW
police,09/06/2026 09:05,2026-09-06T13:05:00Z,1788699900000,STOP,DELAWARE ST SE / PROSPECT AVE SE
fire,09/06/2026 09:06,2026-09-06T13:06:00Z,1788699960000,MED2,2900 HAMPSHIRE BLVD SE
police,09/06/2026 09:07,2026-09-06T13:07:00Z,1788700020000,DISO,1300 LEONARD ST NE
police,09/06/2026 09:14,2026-09-06T13:14:00Z,1788700440000,DOM,2100 LEONARD ST NE
fire,09/06/2026 09:25,2026-09-06T13:25:00Z,1788701100000,MED1,1200 5TH ST NW
police,09/06/2026 09:25,2026-09-06T13:25:00Z,1788701100000,STOP,300 IONIA AVE SW
police,09/06/2026 09:33,2026-09-06T13:33:00Z,1788701580000,STOP,SYCAMORE ST SE / S DIVISION AVE
police,09/06/2026 09:35,2026-09-06T13:35:00Z,1788701700000,STOP,SYCAMORE ST SE / S DIVISION AVE
police,09/06/2026 09:44,2026-09-06T13:44:00Z,1788702240000,ALARM,2300 EAST BELTLINE AVE SE
police,09/06/2026 09:46,2026-09-06T13:46:00Z,1788702360000,ALARM,2200 LEONARD ST NW
police,09/06/2026 09:58,2026-09-06T13:58:00Z,1788703080000,WELFARE,300 COMMERCE AVE SW
fire,09/06/2026 10:10,2026-09-06T14:10:00Z,1788703800000,FIREALARM,600 PROSPECT AVE SE
police,09/06/2026 10:10,2026-09-06T14:10:00Z,1788703800000,WELFARE,600 S DIVISION AVE
fire,09/06/2026 10:28,2026-09-06T14:28:00Z,1788704880000,MED2,700 DAVIS AVE NW
police,09/06/2026 10:28,2026-09-06T14:28:00Z,1788704880000,STOP,LAKE MICHIGAN DR NW / COVELL AVE NW
fire,09/06/2026 10:44,2026-09-06T14:44:00Z,1788705840000,MED1,700 STOCKING AVE NW
police,09/06/2026 10:50,2026-09-06T14:50:00Z,1788706200000,ALARM,100 CESAR E CHAVEZ AVE SW
police,09/06/2026 10:52,2026-09-06T14:52:00Z,1788706320000,PEACE,200 LANE AVE SW
police,09/06/2026 10:55,2026-09-06T14:55:00Z,1788706500000,SUSPICIOUS,300 MONROE AVE NW
police,09/06/2026 11:01,2026-09-06T15:01:00Z,1788706860000,STOP,MASON ST NW / OTTAWA AVE NW
police,09/06/2026 11:06,2026-09-06T15:06:00Z,1788707160000,WELFARE,0 E  PARK  PL NE
police,09/06/2026 11:07,2026-09-06T15:07:00Z,1788707220000,THREAT,300 BURTON ST SW
police,09/06/2026 11:09,2026-09-06T15:09:00Z,1788707340000,DISO,1700 PLYMOUTH AVE SE
police,09/06/2026 11:10,2026-09-06T15:10:00Z,1788707400000,LOSTFOUND,2100 TALL MEADOW ST NE
police,09/06/2026 11:20,2026-09-06T15:20:00Z,1788708000000,STOP,ANN ST BRIDGE
police,09/06/2026 11:29,2026-09-06T15:29:00Z,1788708540000,TRANSM,0 OTTAWA AVE NW
police,09/06/2026 11:38,2026-09-06T15:38:00Z,1788709080000,TRES,2700 EAST BELTLINE AVE SE
police,09/06/2026 11:39,2026-09-06T15:39:00Z,1788709140000,TRES,400 BRIDGE ST NW
police,09/06/2026 11:45,2026-09-06T15:45:00Z,1788709500000,STOP,QUEEN AVE NE / SWEET ST NE
police,09/06/2026 11:49,2026-09-06T15:49:00Z,1788709740000,STOP,300 IONIA AVE SW
police,09/06/2026 11:49,2026-09-06T15:49:00Z,1788709740000,PDB,KALAMAZOO AVE SE / ELLIOTT ST SE
police,09/06/2026 11:51,2026-09-06T15:51:00Z,1788709860000,WELFARE,0 LEXINGTON AVE NW
police,09/06/2026 11:57,2026-09-06T15:57:00Z,1788710220000,STOP,ELLIOTT ST SE / WILLARD AVE SE
police,09/06/2026 11:58,2026-09-06T15:58:00Z,1788710280000,STOP,N TAYLOR AVE / COLFAX ST NE
police,09/06/2026 12:01,2026-09-06T16:01:00Z,1788710460000,DOMA,2300 CHARRING CROSS DR SE
police,09/06/2026 12:10,2026-09-06T16:10:00Z,1788711000000,WELFARE,1900 BRIDGE ST NW
fire,09/06/2026 12:13,2026-09-06T16:13:00Z,1788711180000,FIRESTRUC,1600 E FULTON ST
police,09/06/2026 12:13,2026-09-06T16:13:00Z,1788711180000,DOM,1800 TOWNER AVE SW
police,09/06/2026 12:17,2026-09-06T16:17:00Z,1788711420000,WPNB,1100 EASTERN AVE SE
police,09/06/2026 12:23,2026-09-06T16:23:00Z,1788711780000,SUSPICIOUS,NORTHFIELD DR NE / CURTIS ST NE
police,09/06/2026 12:25,2026-09-06T16:25:00Z,1788711900000,DISO,600 PROSPECT AVE NE
fire,09/06/2026 12:34,2026-09-06T16:34:00Z,1788712440000,MED2,PLAINFIELD AVE NE / LEONARD ST NE
police,09/06/2026 12:42,2026-09-06T16:42:00Z,1788712920000,WPNB,11TH ST NW / HAMILTON AVE NW
fire,09/06/2026 12:47,2026-09-06T16:47:00Z,1788713220000,MED2,PLYMOUTH AVE SE / ALGER ST SE
police,09/06/2026 12:53,2026-09-06T16:53:00Z,1788713580000,UNKACC,PLYMOUTH AVE SE / ALGER ST SE
fire,09/06/2026 12:58,2026-09-06T16:58:00Z,1788713880000,MED1,1900 KALAMAZOO AVE SE
police,09/06/2026 13:01,2026-09-06T17:01:00Z,1788714060000,STOP,S DIVISION AVE / PLEASANT ST SE
police,09/06/2026 13:04,2026-09-06T17:04:00Z,1788714240000,FIGHT,1900 KALAMAZOO AVE SE
police,09/06/2026 13:17,2026-09-06T17:17:00Z,1788715020000,ASSIST,FRONT AVE NW / LEONARD ST NW
fire,09/06/2026 13:18,2026-09-06T17:18:00Z,1788715080000,MED1,1300 ASHLAND AVE NE
police,09/06/2026 13:18,2026-09-06T17:18:00Z,1788715080000,ASSIST,1300 ASHLAND AVE NE
police,09/06/2026 13:19,2026-09-06T17:19:00Z,1788715140000,BROADCAST,CROSBY ST NW / MUSKEGON AVE NW
fire,09/06/2026 13:27,2026-09-06T17:27:00Z,1788715620000,MED1,0 HALL ST SE
police,09/06/2026 13:33,2026-09-06T17:33:00Z,1788715980000,STOP,LEONARD ST NE / COIT AVE NE
police,09/06/2026 13:36,2026-09-06T17:36:00Z,1788716160000,ASSIST,3300 BRIGGS BLVD NE
police,09/06/2026 13:46,2026-09-06T17:46:00Z,1788716760000,DOMA,0 WILLIAMS ST SW
fire,09/06/2026 13:57,2026-09-06T17:57:00Z,1788717420000,MED1,200 CORINNE ST SW
fire,09/06/2026 13:57,2026-09-06T17:57:00Z,1788717420000,MED1,900 KENSINGTON AVE SW
police,09/06/2026 13:57,2026-09-06T17:57:00Z,1788717420000,BROADCAST,900 KENSINGTON AVE SW
police,09/06/2026 13:57,2026-09-06T17:57:00Z,1788717420000,DOAU,900 KENSINGTON AVE SW
police,09/06/2026 14:00,2026-09-06T18:00:00Z,1788717600000,DOMA,1200 MAYFIELD AVE NE
fire,09/06/2026 14:15,2026-09-06T18:15:00Z,1788718500000,MED1,1500 E FULTON ST
police,09/06/2026 14:25,2026-09-06T18:25:00Z,1788719100000,STOP,GOLD AVE NW / (SO)CALIFORNIA ST NW
police,09/06/2026 14:26,2026-09-06T18:26:00Z,1788719160000,BURGN,300 VISSER PL SE
police,09/06/2026 14:47,2026-09-06T18:47:00Z,1788720420000,DOMA,2100 LEONARD ST NE
fire,09/06/2026 14:50,2026-09-06T18:50:00Z,1788720600000,MED2,0 STRAIGHT AVE SW
fire,09/06/2026 14:57,2026-09-06T18:57:00Z,1788721020000,MED1,TRAVIS ST NE / COIT AVE NE
fire,09/06/2026 15:01,2026-09-06T19:01:00Z,1788721260000,MED2,300 MONROE AVE NW
police,09/06/2026 15:07,2026-09-06T19:07:00Z,1788721620000,WELFARE,1000 FOUNTAIN ST NE
police,09/06/2026 15:18,2026-09-06T19:18:00Z,1788722280000,STOP,DIAMOND AVE SE / E FULTON ST
fire,09/06/2026 15:20,2026-09-06T19:20:00Z,1788722400000,CARBON,1300 CASS AVE SE
fire,09/06/2026 15:25,2026-09-06T19:25:00Z,1788722700000,FIREALARM,2400 BORGLUM AVE NE
police,09/06/2026 15:26,2026-09-06T19:26:00Z,1788722760000,WELFARE,1400 MORGAN ST NW
police,09/06/2026 15:26,2026-09-06T19:26:00Z,1788722760000,THREAT,1400 MORGAN ST NW
police,09/06/2026 15:27,2026-09-06T19:27:00Z,1788722820000,DOM,4000 WHISPERING WAY SE
police,09/06/2026 15:42,2026-09-06T19:42:00Z,1788723720000,DOM,300 ROSEMARY ST SE
fire,09/06/2026 15:44,2026-09-06T19:44:00Z,1788723840000,WIRE,200 CEDAR ST NE
police,09/06/2026 15:45,2026-09-06T19:45:00Z,1788723900000,STOP,FRONT AVE NW / 6TH ST NW
police,09/06/2026 15:56,2026-09-06T19:56:00Z,1788724560000,FIGHT,1900 KALAMAZOO AVE SE
police,09/06/2026 16:05,2026-09-06T20:05:00Z,1788725100000,911H,700 MONROE AVE NW
police,09/06/2026 16:08,2026-09-06T20:08:00Z,1788725280000,UNKACC,US-131 SB NO MARKET
fire,09/06/2026 16:09,2026-09-06T20:09:00Z,1788725340000,MED1,US-131 SB NO MARKET
fire,09/06/2026 16:12,2026-09-06T20:12:00Z,1788725520000,MED1,100 COLLINDALE AVE NW
police,09/06/2026 16:15,2026-09-06T20:15:00Z,1788725700000,ASLT,LAFAYETTE AVE NE / CEDAR ST NE
fire,09/06/2026 16:20,2026-09-06T20:20:00Z,1788726000000,MED1,400 BEACON ST SW
